[2020.11.25 10:49:50 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201125_104950).(tickets-data).log

[2020.11.25 10:49:50 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.25 18:49:54 / lib_ea_2.mqh:2416]	29268535	2020.11.25 11:50:00	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	
[2020.11.25 18:54:52 / lib_ea_2.mqh:2416]	29268569	2020.11.25 11:55:00	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	
[2020.11.25 18:59:52 / lib_ea_2.mqh:2416]	29268621	2020.11.25 12:00:00	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	
[2020.11.25 19:04:53 / lib_ea_2.mqh:2416]	29268679	2020.11.25 12:05:00	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	
[2020.11.25 19:09:52 / lib_ea_2.mqh:2416]	29268717	2020.11.25 12:10:00	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	
[2020.11.25 19:14:51 / lib_ea_2.mqh:2416]	29268728	2020.11.25 12:15:00	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	3	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	
[2020.11.25 19:19:58 / lib_ea_2.mqh:2416]	29268796	2020.11.25 12:20:00	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	4	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	
[2020.11.25 19:24:52 / lib_ea_2.mqh:2416]	29268823	2020.11.25 12:25:00	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	
[2020.11.25 19:29:52 / lib_ea_2.mqh:2416]	29268919	2020.11.25 12:30:00	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	5	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	
[2020.11.25 19:34:52 / lib_ea_2.mqh:2416]	29268976	2020.11.25 12:35:00	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	76.745	1	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	0.014	4	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	2	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	59.7983	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	54.92419	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	1.35675	4	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	
[2020.11.25 19:39:54 / lib_ea_2.mqh:2416]	29269013	2020.11.25 12:40:00	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	76.745	76.72799999999999	-1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	0.014	-0.017	-1	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	2	-2	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	59.7983	55.38801	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	54.92419	52.2641	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	1.35675	0.1926	4	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	2	
[2020.11.25 19:44:52 / lib_ea_2.mqh:2416]	29269035	2020.11.25 12:45:00	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	76.745	76.72799999999999	76.711	1	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	0.014	-0.017	-0.015	-1	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	2	-2	-2	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	59.7983	55.38801	50.09011	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	54.92419	52.2641	49.72888	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	1.35675	0.1926	0.03945	4	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	2	3	
[2020.11.25 19:49:53 / lib_ea_2.mqh:2416]	29269067	2020.11.25 12:50:00	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	76.745	76.72799999999999	76.711	76.69	1	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	0.014	-0.017	-0.015	-0.021	1	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	2	-2	-2	-3	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	59.7983	55.38801	50.09011	50.03969	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	54.92419	52.2641	49.72888	46.77831	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	1.35675	0.1926	0.03945	-0.28	4	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	2	3	4	
[2020.11.25 19:54:54 / lib_ea_2.mqh:2416]	29269113	2020.11.25 12:55:00	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	76.655	76.687	76.684	76.70699999999999	76.70399999999999	76.693	76.714	76.73699999999999	76.73099999999999	76.745	76.72799999999999	76.711	76.69	76.67100000000001	1	-1	-1	-1	-1	-1	1	1	-1	1	-1	-1	1	1	-1	1	-1	-1	-1	-1	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	0.013	0.033	-0.002	0.014	-0.003	-0.01	0.021	0.024	-0.006	0.014	-0.017	-0.015	-0.021	-0.018	1	-3	-1	-2	-2	-2	2	4	-1	2	-1	-2	3	3	-1	2	-2	-2	-3	-2	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	34.95494	39.93178	38.43142	43.91185	44.70011	39.34274	43.82923	48.24001	53.54477	59.7983	55.38801	50.09011	50.03969	44.61981	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	42.30226	46.96245	46.59109	49.79496	49.38818	47.8786	50.89483	53.96605	53.05486	54.92419	52.2641	49.72888	46.77831	44.27636	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	-1.9734	-1.3301	-1.7543	-0.84645	-0.7791	-0.9847	-0.4626	0.19435	0.899	1.35675	0.1926	0.03945	-0.28	-0.7216	4	5	5	5	5	5	5	4	4	3	3	3	2	2	2	2	2	3	4	4	
